player_id,firstName,lastName,nationality,birthCity,primaryPosition,birthDate,height,weight
8471399,Robbie,Earl,USA,Chicago,LW,6/2/1985 1:00,"6' 1""",195
8471668,Mattias,Ritola,SWE,Borlange,C,3/14/1987 0:00,"6' 0""",192
8471238,Rob,Schremp,USA,Fulton,C,7/1/1986 1:00,"5' 11""",200
8470651,Jeremy,Colliton,CAN,Blackie,C,1/13/1985 0:00,"6' 2""",214
8475156,Mikko,Koskinen,FIN,Vantaa,G,7/18/1988 1:00,"6' 6""",205
8468646,Nolan,Schaefer,CAN,Yellow,G,1/15/1980 0:00,"6' 2""",200
8470072,Petr,Prucha,CZE,Chrudim,RW,9/14/1982 1:00,"6' 0""",175
8470708,Guillaume,Desbiens,CAN,Alma,RW,4/20/1985 1:00,"6' 2""",210
8462093,Peter,Schaefer,CAN,Regina,LW,7/12/1977 1:00,"6' 1""",200
8462161,Brent,Johnson,USA,Farmington,G,3/12/1977 0:00,"6' 3""",199
8460541,Richard,Park,USA,Seoul,RW,5/27/1976 1:00,"5' 11""",190
8473444,Jon,Matsumoto,CAN,Ottawa,C,10/13/1986 1:00,"6' 0""",185
8471261,Dane,Byers,CAN,Nipawin,LW,2/21/1986 0:00,"6' 3""",204
8471868,Ryan,Russell,CAN,Caroline,LW,5/2/1987 1:00,"5' 10""",178
8475104,Evan,Oberg,CAN,Forestburg,D,2/16/1988 0:00,"6' 0""",191
8474057,Allen,York,CAN,Wetaskiwin,G,6/17/1989 1:00,"6' 3""",188
8467453,Andrew,Raycroft,CAN,Belleville,G,5/4/1980 1:00,"6' 1""",180
8476225,Mike,Connolly,CAN,Calgary,LW,7/3/1989 1:00,"5' 9""",180
8449645,Mike,Modano,USA,Livonia,C,6/7/1970 1:00,"6' 3""",212
8470741,Nigel,Dawes,CAN,Winnipeg,LW,2/9/1985 0:00,"5' 9""",200
8466144,Paul,Mara,USA,Ridgewood,D,9/7/1979 1:00,"6' 4""",211
8476211,Carter,Camper,USA,Cleveland,C,7/6/1988 1:00,"5' 9""",176
8470636,Josh,Hennessy,USA,Brockton,C,2/7/1985 0:00,"6' 0""",200
8471741,Teemu,Laakso,FIN,Tuusula,D,8/27/1987 1:00,"6' 1""",215
8455919,Craig,Conroy,USA,Potsdam,C,9/4/1971 1:00,"6' 2""",193
8474153,Michal,Repik,CZE,Vlasim,RW,12/31/1988 0:00,"5' 10""",180
8472361,Bill,Thomas,USA,Pittsburgh,RW,6/20/1983 1:00,"6' 1""",185
8474146,Spencer,Machacek,CAN,Lethbridge,RW,10/14/1988 1:00,"6' 1""",200
8474050,Brett,MacLean,CAN,London,LW,12/24/1988 0:00,"6' 2""",201
8470086,Joe,Callahan,USA,Brockton,D,12/20/1982 0:00,"6' 3""",210
8474222,Maxim,Noreau,CAN,Montreal,D,5/24/1987 1:00,"6' 0""",194
8473997,Luca,Caputi,CAN,Toronto,LW,10/1/1988 1:00,"6' 3""",200
8474029,Cade,Fairchild,USA,Duluth,D,1/15/1989 0:00,"5' 11""",190
8473511,David,McIntyre,CAN,Oakville,C,2/4/1987 0:00,"6' 0""",190
8471696,Matt,Lashoff,USA,East Greenbush,D,9/29/1986 1:00,"6' 2""",204
8471941,Mike,Duco,CAN,Toronto,RW,7/8/1987 1:00,"5' 10""",200
8475372,Andreas,Engqvist,SWE,Stockholm,C,12/23/1987 0:00,"6' 4""",199
8465024,Jon,Sim,CAN,New Glasgow,LW,9/29/1977 1:00,"5' 10""",189
8470113,John,Zeiler,USA,Jefferson Hills,RW,11/21/1982 0:00,"5' 11""",204
8470656,David,Liffiton,CAN,Windsor,D,10/18/1984 1:00,"6' 2""",210
8471395,Trevor,Ludwig,USA,Rhinelander,D,5/24/1985 1:00,"6' 0""",205
8468502,David,Hale,USA,Colorado Springs,D,6/18/1981 1:00,"6' 1""",222
8471628,Rick,Rypien,CAN,Coleman,C,5/16/1984 1:00,"5' 11""",190
8469564,Richard,Petiot,CAN,Daysland,D,8/20/1982 1:00,"6' 3""",215
8469675,Martin,Gerber,CHE,Burgdorf,G,9/3/1974 1:00,"6' 0""",205
8474631,Marc-Andre,Bourdon,CAN,St-Hyacinthe,D,9/17/1989 1:00,"6' 0""",206
8467928,Doug,Janik,USA,Agawam,D,3/26/1980 1:00,"6' 2""",211
8458361,Doug,Weight,USA,Detroit,C,1/21/1971 1:00,"5' 11""",202
8458943,Cory,Stillman,CAN,Peterborough,LW,12/20/1973 0:00,"6' 0""",193
8471411,Chad,Kolarik,USA,Abington,C,1/26/1986 0:00,"5' 11""",178
8470005,Mark,Cullen,USA,Moorhead,C,10/28/1978 1:00,"5' 11""",182
8475603,Ben,Holmstrom,USA,Colorado Springs,C,4/9/1987 1:00,"6' 1""",201
8474383,Joel,Rechlicz,USA,Brookfield,RW,6/14/1987 1:00,"6' 4""",220
8470787,Drew,Bagnall,CAN,Oakbank,D,10/26/1983 0:00,"6' 3""",220
8459462,Bryan,McCabe,CAN,St. Catharines,D,6/8/1975 1:00,"6' 2""",223
8470800,Mike,Brodeur,CAN,Calgary,G,3/30/1983 1:00,"6' 2""",185
8460612,Marty,Turco,CAN,Sault Ste. Marie,G,8/13/1975 1:00,"5' 11""",184
8467959,Sebastien,Caron,CAN,Amqui,G,6/25/1980 1:00,"6' 1""",170
8458520,Peter,Forsberg,SWE,Ornskoldsvik,C,7/20/1973 1:00,"6' 0""",205
8470605,Hugh,Jessiman,USA,New York City,RW,3/28/1984 1:00,"6' 6""",221
8475097,Brad,Thiessen,CAN,Aldergrove,G,3/19/1986 0:00,"6' 0""",180
8468599,Brian,Fahey,USA,Glenview,D,3/2/1981 0:00,"6' 1""",216
8469681,Ryan,Hollweg,USA,Downey,LW,4/23/1983 1:00,"5' 10""",212
8470700,Byron,Bitz,CAN,Saskatoon,RW,7/21/1984 1:00,"6' 5""",215
8471730,Evan,Brophey,CAN,Kitchener,C,12/3/1986 0:00,"6' 2""",199
8475087,Christian,Hanson,USA,"Glens Falls,",C,3/10/1986 0:00,"6' 4""",228
8468432,Steve,Reinprecht,CAN,Edmonton,C,5/7/1976 1:00,"6' 0""",188
8475679,Jarod,Palmer,USA,Fridley,C,2/10/1986 0:00,"6' 0""",200
8470996,Danny,Syvret,CAN,Millgrove,D,6/13/1985 1:00,"6' 0""",205
8469672,Aaron,Voros,CAN,Vancouver,LW,7/2/1981 1:00,"6' 2""",210
8464984,Josh,Green,CAN,Camrose,C,11/16/1977 0:00,"6' 3""",218
8469582,Colin,Stuart,USA,Rochester,LW,7/8/1982 1:00,"6' 2""",205
8468510,Jeff,Taffe,USA,Hastings,LW,2/19/1981 0:00,"6' 3""",207
8468086,Alexandre,Giroux,CAN,Quebec City,LW,6/16/1981 1:00,"6' 3""",208
8467937,Michael,Zigomanis,CAN,Toronto,C,1/17/1981 0:00,"6' 0""",200
8470301,Andre,Deveaux,BHS,Freeport,C,2/23/1984 0:00,"6' 3""",239
8470321,Patrick,Rissmiller,USA,Belmont,LW,10/26/1978 1:00,"6' 4""",225
8475102,Travis,Turnbull,USA,St. Louis,C,7/7/1986 1:00,"6' 0""",193
8473456,Rhett,Rakhshani,USA,Orange,RW,3/6/1988 0:00,"5' 10""",182
8470203,Greg,Mauldin,USA,Boston,LW,6/10/1982 1:00,"5' 11""",195
8460661,Shane,Hnidy,CAN,Neepawa,D,11/8/1975 0:00,"6' 2""",204
8476791,Scott,Arnold,CAN,Montreal,RW,6/23/1989 1:00,"6' 2""",195
8474670,Andre,Petersson,SWE,Olofstrom,RW,9/11/1990 1:00,"5' 9""",175
8473931,Lee,Sweatt,USA,Elburn,D,8/13/1985 1:00,"5' 9""",195
8471846,Kris,Fredheim,CAN,Campbell River,D,2/23/1987 0:00,"6' 2""",170
8476224,Chay,Genoway,CAN,Swan River,D,12/20/1986 0:00,"5' 9""",177
8474195,Maksim,Mayorov,RUS,Leninogorsk,LW,3/26/1989 0:00,"6' 2""",198
8474488,Matt,Climie,CAN,Leduc,G,2/11/1983 0:00,"6' 3""",194
8474771,Peter,Mannino,USA,Farmington Hills,G,2/17/1984 0:00,"6' 1""",195
8473898,Paul,Szczechura,CAN,Brantford,C,11/30/1985 0:00,"5' 10""",186
8471268,Victor,Oreskovich,CAN,Whitby,RW,8/15/1986 1:00,"6' 3""",215
8474046,Alex,Plante,CAN,Brandon,D,5/9/1989 1:00,"6' 4""",230
8458543,Jassen,Cullimore,CAN,Simcoe,D,12/4/1972 0:00,"6' 5""",235
8474657,Jamie,Arniel,CAN,Kingston,C,11/16/1989 0:00,"5' 11""",183
8470648,Stefan,Meyer,CAN,Medicine Hat,LW,7/20/1985 1:00,"6' 2""",200
8474693,Tomas,Kubalik,CZE,Plzen,RW,5/1/1990 1:00,"6' 2""",212
8475641,Brendon,Nash,CAN,Calgary,D,3/31/1987 1:00,"6' 3""",210
8471223,Boris,Valabik,SVK,Nitra,D,2/14/1986 0:00,"6' 7""",255
8469516,Brendan,Bell,CAN,Ottawa,D,3/31/1983 1:00,"6' 2""",205
8474002,Colby,Cohen,USA,Villanova,D,4/25/1989 1:00,"6' 2""",200
8467906,Jonas,Andersson,SWE,Lidingo,RW,2/24/1981 0:00,"6' 3""",204
8470263,David,Leneveu,CAN,Fernie,G,5/23/1983 1:00,"6' 1""",190
8474647,Ian,Schultz,CAN,Calgary,RW,2/4/1990 0:00,"6' 2""",202
8469120,Raitis,Ivanans,LVA,Riga,LW,1/3/1979 0:00,"6' 4""",231
8471863,Mario,Bliznak,SVK,Trencin,C,3/6/1987 0:00,"6' 0""",185
8475677,Linus,Klasen,SWE,Stockholm,LW,2/19/1986 0:00,"5' 8""",176
8471848,Andrey,Zubarev,RUS,Ufa,D,3/3/1987 0:00,"6' 1""",210
8469716,Severin,Blindenbacher,CHE,Zürich,D,3/15/1983 0:00,"5' 11""",189
8467335,Mark,Bell,CAN,St. Pauls,C,8/5/1980 1:00,"6' 4""",220
8471728,Brodie,Dupont,CAN,Russell,LW,2/17/1987 0:00,"6' 2""",210
8473488,Sergei,Shirokov,RUS,Moscow,LW,3/10/1986 0:00,"5' 10""",195
8476803,Shawn,Hunwick,USA,Sterling Heights,G,4/9/1987 1:00,"5' 7""",166
8468499,Krys,Kolanos,CAN,Calgary,C,7/27/1981 1:00,"6' 2""",195
8471822,Brian,Foster,USA,Pembroke,G,2/4/1987 0:00,"6' 2""",185
8474163,Kevin,Marshall,CAN,Boucherville,D,3/10/1989 0:00,"6' 1""",191
8476208,Matt,Campanale,USA,Chester Springs,D,2/14/1988 0:00,"5' 11""",200
8471764,Patrick,Davis,USA,Sterling Heights,RW,12/28/1986 0:00,"6' 2""",195
8475934,Dennis,Endras,DEU,Immenstadt,G,7/14/1985 1:00,"6' 0""",167
8471302,Justin,Pogge,CAN,Fort McMurray,G,4/22/1986 1:00,"6' 3""",197
8471429,Tyler,Eckford,CAN,Vancouver,D,9/8/1985 1:00,"6' 1""",225
8476243,Iiro,Tarkki,FIN,Rauma,G,7/1/1985 1:00,"6' 2""",190
8471780,Patrick,McNeill,CAN,Strathroy,D,3/17/1987 0:00,"6' 0""",195
8470809,Jeremy,Williams,CAN,Regina,RW,1/26/1984 0:00,"6' 0""",191
8473532,Mark,Dekanich,CAN,N. Vancouver,G,5/10/1986 1:00,"6' 2""",185
8473539,Carl,Sneep,USA,St. Louis Park,D,11/5/1987 0:00,"6' 4""",210
8474585,Tyler,Cuma,CAN,Toronto,D,1/19/1990 0:00,"6' 1""",194
8471786,Ray,Macias,USA,Long Beach,D,9/18/1986 1:00,"6' 2""",195
8474154,Andreas,Thuresson,SWE,Kristianstad,RW,11/18/1987 0:00,"6' 1""",206
8473913,Sean,Collins,USA,Troy,D,10/30/1983 0:00,"6' 1""",205
8475990,Jamie,Doornbosch,CAN,Scarborough,D,2/1/1990 0:00,"6' 2""",198
8471265,Raymond,Sawada,CAN,Richmond,RW,2/19/1985 0:00,"6' 2""",207
8471011,Garrett,Stafford,USA,Los Angeles,D,1/28/1980 0:00,"6' 1""",207
8474691,Philippe,Cornet,CAN,Val-Senneville,LW,3/28/1990 1:00,"6' 0""",196
8471845,Jean-Philippe,Levasseur,CAN,Victoriaville,G,1/15/1987 0:00,"6' 1""",205
8475173,Scott,Glennie,CAN,Oakville,RW,2/22/1991 0:00,"6' 1""",200
8474107,Maxim,Goncharov,RUS,Moscow,D,6/15/1989 1:00,"6' 3""",215
8474194,Timo,Pielmeier,DEU,Deggendorf,G,7/7/1989 1:00,"5' 11""",175
8475950,Marcel,Mueller,DEU,Berlin,C,7/10/1988 1:00,"6' 3""",220
8469479,Jason,Bacashihua,USA,Garden City,G,9/20/1982 1:00,"5' 11""",177
8476674,Paul,Deutsch,USA,Minneapolis,G,10/24/1960 0:00,"6' 1""",180
8465113,Brian,Willsie,CAN,Belmont,RW,3/16/1978 0:00,"6' 1""",202
8473451,Kevin,Montgomery,USA,Rochester,D,4/4/1988 1:00,"6' 1""",185
8474143,Ryan,Thang,USA,Chicago,LW,5/11/1987 1:00,"6' 0""",194
8468584,Jon,Disalvatore,USA,Bangor,RW,3/30/1981 1:00,"6' 1""",200
8475255,Scott,Stajcer,CAN,Cambridge,G,6/14/1991 1:00,"6' 3""",199
8474729,Mike,Murphy,CAN,Kingston,G,1/15/1989 0:00,"5' 11""",172
8474500,Derek,Whitmore,USA,Rochester,LW,12/17/1984 0:00,"5' 10""",190
8470838,Andrew,Joudrey,CAN,Halifax,C,7/15/1984 1:00,"5' 10""",185
8474737,Patrick,Killeen,CAN,Almonte,G,4/15/1990 1:00,"6' 4""",204
8468113,Jeff,Finger,USA,Houghton,D,12/18/1979 0:00,"6' 1""",209
8473611,Shane,Sims,USA,East Amherst,D,4/30/1988 1:00,"6' 1""",195
8475219,Kristopher,Foucault,CAN,Calgary,LW,12/12/1990 0:00,"6' 1""",188
8473916,Steve,Wagner,USA,Grand Rapids,D,3/6/1984 0:00,"6' 2""",200
8458172,Darryl,Sydor,CAN,Edmonton,D,5/13/1972 1:00,"6' 1""",211
8469509,Nathan,Paetsch,CAN,Leroy,D,3/30/1983 1:00,"6' 1""",198
8459426,Paul,Kariya,CAN,Vancouver,LW,10/16/1974 1:00,"5' 10""",185
8462060,Georges,Laraque,CAN,Montreal,RW,12/7/1976 0:00,"6' 4""",245
8462823,Glen,Metropolit,CAN,Toronto,C,6/25/1974 1:00,"5' 10""",196
8459574,Darcy,Tucker,CAN,Castor,RW,3/15/1975 0:00,"5' 10""",178
8471396,Derek,Peltier,USA,Plymouth,D,3/14/1985 0:00,"5' 11""",190
8472263,Chris,Durno,CAN,Scarborough,LW,10/31/1980 0:00,"6' 4""",223
8458229,Keith,Tkachuk,USA,Melrose,LW,3/28/1972 1:00,"6' 2""",235
8459122,Stephane,Yelle,CAN,Ottawa,C,5/9/1974 1:00,"6' 2""",182
8466232,Quintin,Laing,CAN,Harris,LW,6/8/1979 1:00,"6' 3""",193
8470876,Nick,Tarnasky,CAN,Rocky Mountain House,LW,11/25/1984 0:00,"6' 2""",230
8470631,Kamil,Kreps,CZE,Litomerice,C,11/18/1984 0:00,"6' 2""",194
8468427,Brian,Pothier,USA,New Bedford,D,4/15/1977 1:00,"6' 0""",204
8471895,Shaun,Heshka,CAN,Melville,D,7/30/1985 1:00,"6' 1""",208
8467583,Dean,Arsene,CAN,Murrayville,D,7/20/1980 1:00,"6' 2""",205
8456966,Robert,Lang,CZE,Teplice,C,12/19/1970 1:00,"6' 3""",217
8466202,Maxim,Afinogenov,RUS,Moscow,RW,9/4/1979 1:00,"6' 0""",190
8456887,Vyacheslav,Kozlov,RUS,Voskresensk,LW,5/3/1972 1:00,"5' 10""",190
8469488,Mark,Popovic,CAN,Stoney Creek,D,10/11/1982 1:00,"6' 1""",205
8469575,Christoph,Schubert,DEU,Munich,D,2/5/1982 0:00,"6' 3""",230
8470625,Ryan,Stone,CAN,Calgary,C,3/20/1985 0:00,"6' 2""",207
8470608,Robert,Nilsson,SWE,Calgary,C,1/10/1985 0:00,"5' 11""",185
8470004,Jeff,Hoggan,CAN,Hope,RW,2/1/1978 0:00,"6' 1""",193
8459443,Anders,Eriksson,SWE,Bollnas,D,1/9/1975 0:00,"6' 3""",224
8467357,Jonathan,Cheechoo,CAN,Moose Factory,RW,7/15/1980 1:00,"6' 1""",206
8459450,Shean,Donovan,CAN,Timmins,RW,1/22/1975 0:00,"6' 3""",218
8445550,Rob,Blake,CAN,Simcoe,D,12/10/1969 1:00,"6' 4""",220
8462045,Jay,McKee,CAN,Kingston,D,9/8/1977 1:00,"6' 4""",203
8456464,Bill,Guerin,USA,Worcester,RW,11/9/1970 1:00,"6' 2""",220
8467491,Rickard,Wallin,SWE,Stockholm,C,4/9/1980 1:00,"6' 2""",195
8467343,Martin,Skoula,CZE,Litomerice,D,10/28/1979 1:00,"6' 3""",226
8468090,Garnet,Exelby,CAN,Craik,D,8/16/1981 1:00,"6' 1""",215
8460507,Wayne,Primeau,CAN,Scarborough,C,6/4/1976 1:00,"6' 4""",225
8467882,Jamie,Lundmark,CAN,Edmonton,C,1/16/1981 0:00,"6' 0""",197
8471671,Dustin,Kohn,CAN,Edmonton,D,2/2/1987 0:00,"6' 1""",200
8459094,Ian,Laperriere,CAN,Montreal,RW,1/19/1974 0:00,"6' 1""",200
8468786,Riley,Cote,CAN,Winnipeg,LW,3/16/1982 0:00,"6' 2""",220
8471263,Enver,Lisin,RUS,Moscow,RW,4/22/1986 1:00,"6' 2""",200
8469477,Lukas,Krajicek,CZE,Prostejov,D,3/11/1983 0:00,"6' 3""",205
8469543,Evgeny,Artyukhin,RUS,Moscow,RW,4/4/1983 1:00,"6' 4""",255
8446053,Chris,Chelios,USA,Chicago,D,1/25/1962 0:00,"6' 0""",191
8470101,Tim,Conboy,USA,Farmington,D,3/22/1982 0:00,"6' 2""",210
8458519,Aaron,Ward,CAN,Windsor,D,1/17/1973 0:00,"6' 2""",209
8445735,Rod,Brind'Amour,CAN,Ottawa,C,8/9/1970 1:00,"6' 1""",205
8459547,Scott,Walker,CAN,Cambridge,RW,7/19/1973 1:00,"5' 10""",196
8458517,Scott,Niedermayer,CAN,Edmonton,D,8/31/1973 1:00,"6' 1""",194
8475381,Mika,Pyorala,FIN,Oulu,C,7/13/1981 1:00,"6' 0""",190
8459246,Donald,Brashear,USA,Bedford,LW,1/7/1972 0:00,"6' 3""",237
8475128,Ilkka,Heikkinen,FIN,Rauma,D,11/13/1984 0:00,"6' 2""",205
8466292,Todd,Fedoruk,CAN,Redwater,LW,2/13/1979 0:00,"6' 2""",232
8471188,Andy,Wozniewski,USA,Buffalo Grove,D,5/25/1980 1:00,"6' 5""",225
8459024,Jere,Lehtinen,FIN,Espoo,RW,6/24/1973 1:00,"6' 0""",194
8471457,Gregory,Stewart,CAN,Kitchener,LW,5/21/1986 1:00,"6' 2""",202
8458573,Michael,Nylander,SWE,Stockholm,C,10/3/1972 1:00,"6' 1""",200
8473385,Ville,Koistinen,FIN,Oulu,D,6/17/1982 1:00,"5' 11""",187
8459001,Kirk,Maltby,CAN,Guelph,LW,12/22/1972 0:00,"6' 0""",195
8457261,Brad,May,CAN,Toronto,LW,11/29/1971 0:00,"6' 1""",213
8473975,Erik,Ersberg,SWE,Sala,G,3/8/1982 0:00,"6' 0""",165
8470058,Staffan,Kronwall,SWE,Järfälla,D,9/10/1982 1:00,"6' 3""",209
8465161,Steve,Valiquette,CAN,Etobicoke,G,8/20/1977 1:00,"6' 6""",210
8467355,Andrew,Peters,CAN,St. Catharines,LW,5/5/1980 1:00,"6' 4""",240
8470225,Ilkka,Pikkarainen,FIN,Sonkajärvi,RW,4/19/1981 1:00,"6' 2""",215
8473924,Cory,Murphy,CAN,Kanata,D,2/13/1978 0:00,"5' 9""",175
8458536,Dean,McAmmond,CAN,Grand Cache,C,6/15/1973 1:00,"5' 11""",195
8475638,Brayden,Irwin,CAN,Toronto,C,3/24/1987 0:00,"6' 5""",215
8475617,Rob,Bordson,USA,Duluth,C,6/9/1988 1:00,"6' 2""",190
8459648,Pavol,Demitra,SVK,Dubnica nad Váhom,RW,11/29/1974 0:00,"6' 0""",200
8460500,Nolan,Baumgartner,CAN,Calgary,D,3/23/1976 1:00,"6' 2""",195
8469658,Cristobal,Huet,FRA,St-Martin-d'Hères,G,9/3/1975 1:00,"6' 1""",205
8449895,Owen,Nolan,CAN,Belfast,RW,2/12/1972 0:00,"6' 1""",214
8460770,Kim,Johnsson,SWE,Malmö,D,3/16/1976 0:00,"6' 1""",193
8466300,Ben,Guite,CAN,Montreal,RW,7/17/1978 1:00,"6' 1""",210
8459064,Derek,Armstrong,CAN,Ottawa,C,4/23/1973 1:00,"6' 0""",197
8471221,Alexandre,Picard,CAN,Les Saules,LW,10/9/1985 1:00,"6' 2""",206
8459308,Manny,Legace,CAN,Toronto,G,2/4/1973 0:00,"5' 10""",200
8472215,Ryan,Vesce,USA,Lloyd Harbor,RW,4/7/1982 1:00,"5' 8""",175
8469666,Brandon,Bochenski,USA,Blaine,RW,4/4/1982 1:00,"6' 1""",195
8472338,Jaime,Sifers,USA,Stratford,D,1/18/1983 0:00,"5' 11""",198
8459433,Brendan,Witt,CAN,Humboldt,D,2/20/1975 0:00,"6' 2""",223
8459534,Miroslav,Satan,SVK,Topolcany,RW,10/22/1974 1:00,"6' 3""",191
8471711,Scott,Jackson,CAN,Salmon Arm,D,2/5/1987 0:00,"6' 3""",219
8451224,Mathieu,Schneider,USA,New York City,D,6/12/1969 1:00,"5' 11""",192
8470170,Ole-Kristian,Tollefsen,NOR,Oslo,D,3/29/1984 1:00,"6' 2""",211
8474177,Jon,Kalinski,CAN,Bonnyville,LW,5/25/1987 1:00,"6' 1""",175
8470370,Charles,Linglet,CAN,Montreal,LW,6/22/1982 1:00,"6' 2""",205
8462117,Vesa,Toskala,FIN,Tampere,G,5/20/1977 1:00,"5' 10""",198
8471972,Ryan,Keller,CAN,Saskatoon,RW,1/6/1984 0:00,"5' 10""",196
8471336,David,Laliberte,CAN,St-Jean-Sur-Richelie,RW,3/17/1986 0:00,"6' 1""",194
8472248,Jared,Ross,USA,Huntsville,C,9/18/1982 1:00,"5' 10""",175
8470575,Tom,Preissing,USA,Arlington Heights,D,12/3/1978 0:00,"6' 0""",197
8475080,Johan,Backlund,SWE,Skellefteå,G,7/24/1981 1:00,"6' 2""",198
8473496,Oskar,Osala,FIN,Vaasa,LW,12/26/1987 0:00,"6' 4""",219
8467857,Jason,Krog,CAN,Fernie,C,10/9/1975 1:00,"5' 11""",185
8473420,Marc,Cheverie,CAN,Cole Harbour,G,2/22/1987 0:00,"6' 3""",186
8473471,Daniel,Larsson,SWE,Boden,G,2/7/1986 0:00,"6' 0""",184
8470223,Yan,Stastny,USA,Quebec City,C,9/30/1982 1:00,"5' 10""",191
8471282,Casey,Borer,USA,Minneapolis,D,7/28/1985 1:00,"6' 2""",205
8471829,Justin,Mercier,USA,Erie,C,6/25/1987 1:00,"5' 11""",190
8474436,Brock,Trotter,CAN,Brandon,LW,1/16/1987 0:00,"5' 10""",180
8471372,Ben,Walter,CAN,Beaconsfield,C,5/11/1984 1:00,"6' 1""",190
8475085,MacGregor,Sharp,CAN,Red Deer,C,10/1/1985 1:00,"6' 1""",185
8468503,Nathan,Smith,CAN,Edmonton,C,2/9/1982 0:00,"6' 2""",206
8468517,Andy,Hilbert,USA,Howell,LW,2/6/1981 0:00,"5' 10""",188
8470383,Chris,Minard,CAN,Owen sound,LW,11/18/1981 0:00,"6' 1""",190
8470064,Steven,Goertzen,CAN,Stony Plain,RW,5/26/1984 1:00,"6' 2""",216
8475605,Jake,Newton,USA,San Jacinto,D,9/22/1988 1:00,"6' 3""",200
8475086,Corey,Elkins,USA,West Bloomfield,C,2/23/1985 0:00,"6' 2""",214
8466260,Kyle,Calder,CAN,Mannville,LW,1/5/1979 0:00,"5' 11""",177
8470131,Dwight,Helminen,USA,Hancock,C,6/22/1983 1:00,"5' 10""",191
8470119,Brett,Skinner,CAN,Brandon,D,6/28/1983 1:00,"6' 1""",183
8471327,Wes,O'Neill,CAN,Windsor,D,3/3/1986 0:00,"6' 4""",215
8471713,Petr,Kalus,CZE,Ostrava,RW,6/29/1987 1:00,"6' 1""",201
8473797,Chris,Lee,CAN,MacTier,D,10/3/1980 1:00,"6' 0""",185
8470899,Triston,Grant,CAN,Neepawa,LW,2/2/1984 0:00,"6' 1""",211
8470970,Drew,Larman,USA,Buffalo,C,5/15/1985 1:00,"6' 3""",195
8471736,Radek,Smolenak,CZE,Prague,LW,12/3/1986 0:00,"6' 2""",207
8470735,Greg,Moore,USA,Lisbon,RW,3/26/1984 1:00,"6' 1""",225
8473491,Tomas,Kana,CZE,Opava,C,11/29/1987 0:00,"6' 0""",204
8473438,Mathieu,Carle,CAN,Gatineau,D,9/30/1987 1:00,"6' 0""",203
8471747,Mikko,Lehtonen,FIN,Espoo,RW,4/1/1987 1:00,"6' 3""",196
8470820,Matt,Zaba,CAN,Yorkton,G,7/14/1983 1:00,"6' 1""",190
8468523,Matt,Pettinger,CAN,Edmonton,LW,10/22/1980 1:00,"6' 1""",205
8470208,Joey,Mormina,CAN,Montreal,D,6/29/1982 1:00,"6' 6""",220
8471704,Vladimir,Mihalik,SVK,Presov,D,1/29/1987 0:00,"6' 8""",246
8468568,Kurt,Sauer,USA,St. Cloud,D,1/16/1981 0:00,"6' 4""",222
8465028,Boyd,Kane,CAN,Swift Current,LW,4/18/1978 1:00,"6' 2""",229
8451302,Brendan,Shanahan,CAN,Mimico,LW,1/23/1969 1:00,"6' 3""",220
8475130,Alexander,Salak,CZE,Strakonice,G,1/5/1987 0:00,"6' 1""",189
8473510,Jonas,Junland,SWE,Linkoping,D,11/15/1987 0:00,"6' 2""",200
8470584,Wade,Dubielewicz,CAN,Invermere,G,1/30/1979 0:00,"5' 10""",185
8471738,Perttu,Lindgren,FIN,Tampere,C,8/26/1987 1:00,"6' 0""",188
8473687,Trevor,Frischmon,USA,Ham Lake,C,8/5/1981 1:00,"6' 0""",202
8470671,Danny,Irmen,USA,Fargo,C,9/6/1984 1:00,"6' 0""",182
8468121,Darren,Haydar,CAN,Toronto,RW,10/22/1979 1:00,"5' 9""",170
8474511,Jeff,Penner,CAN,Steinbach,D,4/13/1987 1:00,"5' 10""",183
8475607,Cameron,MacIntyre,CAN,Sooke,RW,10/3/1985 1:00,"6' 1""",225
8468707,Guillaume,Lefebvre,CAN,Amos,LW,5/7/1981 1:00,"6' 1""",200
8473582,Ivan,Vishnevskiy,RUS,Barnaul,D,2/18/1988 0:00,"6' 0""",193
8475270,Anton,Klementyev,RUS,Togliatti,D,3/25/1990 0:00,"6' 1""",198
8467422,Rob,Davison,CAN,St. Catharines,D,5/1/1980 1:00,"6' 2""",215
8471781,Jeremy,Duchesne,USA,Silver Spring,G,10/17/1986 1:00,"6' 0""",201
8474708,Alexander,Pechurskiy,RUS,Magnitogorsk,G,6/4/1990 1:00,"6' 0""",187
8469844,Josh,Gratton,CAN,Brantford,LW,9/9/1982 1:00,"6' 2""",215
8474662,Johan,Motin,SWE,Karlskoga,D,10/10/1989 1:00,"6' 2""",220
8471290,Peter,Olvecky,SVK,Nove Zamky,LW,10/11/1985 1:00,"6' 2""",220
8450978,Jeremy,Roenick,USA,Boston,C,1/17/1970 1:00,"6' 1""",205
8470843,Nathan,McIver,CAN,Summerside,D,1/6/1985 0:00,"6' 2""",205
8467909,Alexei,Semenov,RUS,Murmansk,D,4/10/1981 1:00,"6' 6""",245
8469587,Tomas,Plihal,CZE,Frydlant,C,3/28/1983 1:00,"6' 1""",210
8469629,Tom,Cavanagh,USA,Warwick,RW,3/24/1982 0:00,"6' 0""",200
8456547,Bret,Hedican,USA,St. Paul,D,8/10/1970 1:00,"6' 2""",210
