game_id,venue,venue_time_zone_tz
2015020061,MTS Centre,CDT
2015020871,Nationwide Arena,EDT
2015021099,Barclays Center,EDT
2015020971,Pepsi Center,MDT
2017021010,Honda Center,PDT
2017020853,Scottrade Center,CDT
2016020887,Amalie Arena,EDT
2015020165,PNC Arena,EDT
2017020696,Barclays Center,EDT
2016020759,Wells Fargo Center,EDT
2017020164,Xcel Energy Center,CDT
2016020889,Xcel Energy Center,CDT
2017020059,Nationwide Arena,EDT
2015020528,Barclays Center,EDT
2017020953,Capital One Arena,EDT
2017020952,Prudential Center,EDT
2017020562,PPG Paints Arena,EDT
2017021081,T-Mobile Arena,PDT
2017020955,American Airlines Center,CDT
2016020305,SAP Center at San Jose,PDT
2017021218,Wells Fargo Center,EDT
2016020425,Air Canada Centre,EDT
2017020058,Prudential Center,EDT
2016020650,STAPLES Center,PDT
2017020614,Little Caesars Arena,EDT
2015020988,BB&T Center,EDT
2015020975,Amalie Arena,EDT
2015020629,Rexall Place,MDT
2017020728,Xcel Energy Center,CDT
2016020678,Nationwide Arena,EDT
2015020797,Wells Fargo Center,EDT
2015020909,BB&T Center,EDT
2015021069,SAP Center at San Jose,PDT
2017020813,PPG Paints Arena,EDT
2017020987,Rogers Place,MDT
2017020154,Scotiabank Saddledome,MDT
2015021171,Amalie Arena,EDT
2016020966,Pepsi Center,MDT
2016021216,American Airlines Center,CDT
2016020296,Pepsi Center,MDT
2017020911,SAP Center at San Jose,PDT
2016020573,Wells Fargo Center,EDT
2015021050,Scotiabank Saddledome,MDT
2015020341,Gila River Arena,MST
2015021204,Madison Square Garden,EDT
2015020835,First Niagara Center,EDT
2016020603,PPG Paints Arena,EDT
2016020679,Air Canada Centre,EDT
2016020143,Centre Bell,EDT
2016020231,PNC Arena,EDT
2016020163,Air Canada Centre,EDT
2016020811,Pepsi Center,MDT
2015020028,Rogers Arena,PDT
2015020022,Verizon Center,EDT
2017020065,Madison Square Garden,EDT
2017021065,Capital One Arena,EDT
2016021029,BB&T Center,EDT
2016020459,Rogers Arena,PDT
2016020442,PPG Paints Arena,EDT
2015020954,TD Garden,EDT
2016020419,Scotiabank Saddledome,MDT
2016020874,Nationwide Arena,EDT
2016021083,MTS Centre,CDT
2015020060,Joe Louis Arena,EDT
2016020647,Gila River Arena,MST
2016020611,MTS Centre,CDT
2015020390,Canadian Tire Centre,EDT
2015020440,Scottrade Center,CDT
2016021065,MTS Centre,CDT
2017020715,Scottrade Center,CDT
2017020067,PPG Paints Arena,EDT
2016020366,Scottrade Center,CDT
2016020991,Gila River Arena,MST
2015020881,Gila River Arena,MST
2017020404,Bridgestone Arena,CDT
2016020634,Verizon Center,EDT
2017020118,American Airlines Center,CDT
2015020869,Prudential Center,EDT
2016020172,STAPLES Center,PDT
2016020857,Honda Center,PDT
2016020488,Xcel Energy Center,CDT
2016021019,Bridgestone Arena,CDT
2016020347,PPG Paints Arena,EDT
2016021093,Canadian Tire Centre,EDT
2015020454,Barclays Center,EDT
2015021138,Gila River Arena,MST
2015021199,Air Canada Centre,EDT
2015020170,United Center,CDT
2016020660,SAP Center at San Jose,PDT
2015020768,Gila River Arena,MST
2015020210,SAP Center at San Jose,PDT
2015020427,Scotiabank Saddledome,MDT
2015020657,Amalie Arena,EDT
2017020161,Prudential Center,EDT
2017020046,Air Canada Centre,EDT
2017020582,Bell MTS Place,CDT
2015020976,Wells Fargo Center,EDT
2016020627,Bridgestone Arena,CDT
2017020375,Rogers Place,MDT
2016020285,Centre Bell,EDT
2017020918,Air Canada Centre,EDT
2017020019,Prudential Center,EDT
2015020846,Rogers Arena,PDT
2017020455,STAPLES Center,PDT
2017020810,American Airlines Center,CDT
2017020555,T-Mobile Arena,PDT
2015020531,MTS Centre,CDT
2017021114,Bell MTS Place,CDT
2016020801,Xcel Energy Center,CDT
2015020009,Bridgestone Arena,CDT
2015020380,Rogers Arena,PDT
2017020671,PPG Paints Arena,EDT
2015020487,CONSOL Energy Center,EDT
2017020239,Scotiabank Saddledome,MDT
2017020811,Rogers Place,MDT
2017020411,T-Mobile Arena,PDT
2017020675,American Airlines Center,CDT
2016020484,Nationwide Arena,EDT
2017020012,STAPLES Center,PDT
2017020890,Nationwide Arena,EDT
2017020679,PPG Paints Arena,EDT
2015021201,Rexall Place,MDT
2016020390,American Airlines Center,CDT
2015020416,Scotiabank Saddledome,MDT
2016021078,Verizon Center,EDT
2017021014,SAP Center at San Jose,PDT
2015020135,Verizon Center,EDT
2015020804,Pepsi Center,MDT
2017021267,Gila River Arena,MST
2016020306,Verizon Center,EDT
2015020801,Bridgestone Arena,CDT
2015020002,United Center,CDT
2015021010,BB&T Center,EDT
2015020071,Barclays Center,EDT
2016020327,Wells Fargo Center,EDT
2017020013,Nationwide Arena,EDT
2015020810,Wells Fargo Center,EDT
2016020150,Canadian Tire Centre,EDT
2016021209,TD Garden,EDT
2016020318,Scottrade Center,CDT
2015020520,PNC Arena,EDT
2017021157,Prudential Center,EDT
2015020907,Nationwide Arena,EDT
2015020832,United Center,CDT
2017020736,Scottrade Center,CDT
2016020616,Bridgestone Arena,CDT
2017020836,Madison Square Garden,EDT
2017021226,Scottrade Center,CDT
2015021032,Joe Louis Arena,EDT
2015020109,Canadian Tire Centre,EDT
2017020432,Centre Bell,EDT
2016020699,Xcel Energy Center,CDT
2016020843,Nationwide Arena,EDT
2015020334,Verizon Center,EDT
2015021087,Air Canada Centre,EDT
2015020172,TD Garden,EDT
2015020839,Madison Square Garden,EDT
2015020588,TD Garden,EDT
2015020047,Wells Fargo Center,EDT
2016020904,STAPLES Center,PDT
2015021059,Gila River Arena,MST
2016020166,Amalie Arena,EDT
2016020360,Madison Square Garden,EDT
2015020754,Gila River Arena,MST
2016020411,Wells Fargo Center,EDT
2016020586,Prudential Center,EDT
2017020156,TD Garden,EDT
2017020005,TD Garden,EDT
2017020823,Air Canada Centre,EDT
2016020995,Nationwide Arena,EDT
2015020581,United Center,CDT
2017020981,Pepsi Center,MDT
2016021064,PPG Paints Arena,EDT
2016020953,KeyBank Center,EDT
2016021120,MTS Centre,CDT
2015020541,TD Garden,EDT
2016021028,Canadian Tire Centre,EDT
2016020458,Scotiabank Saddledome,MDT
2015020268,First Niagara Center,EDT
2015020130,Xcel Energy Center,CDT
2017020462,PPG Paints Arena,EDT
2016020269,Gila River Arena,MST
2015020607,SAP Center at San Jose,PDT
2015020431,American Airlines Center,CDT
2017021125,Canadian Tire Centre,EDT
2017020465,Honda Center,PDT
2016020728,TD Garden,EDT
2015021001,Air Canada Centre,EDT
2016021082,Xcel Energy Center,CDT
2016020868,STAPLES Center,PDT
2016020398,Centre Bell,EDT
2017020550,PNC Arena,EDT
2017020254,Prudential Center,EDT
2016020598,Nationwide Arena,EDT
2016020521,Joe Louis Arena,EDT
2017021204,Honda Center,PDT
2016020704,Canadian Tire Centre,EDT
2016020370,Rogers Place,MDT
2016020178,United Center,CDT
2015020252,Prudential Center,EDT
2017021171,PNC Arena,EDT
2017020441,Bridgestone Arena,CDT
2016020905,Prudential Center,EDT
2015020663,First Niagara Center,EDT
2015020369,MTS Centre,CDT
2016020139,United Center,CDT
2017020063,Centre Bell,EDT
2016020590,Honda Center,PDT
2017020050,STAPLES Center,PDT
2017020539,KeyBank Center,EDT
2016020712,Pepsi Center,MDT
2017020284,Bell MTS Place,CDT
2015021056,Air Canada Centre,EDT
2015020425,Bridgestone Arena,CDT
2016020942,Canadian Tire Centre,EDT
2015020873,Scotiabank Saddledome,MDT
2015020641,Gila River Arena,MST
2016020122,SAP Center at San Jose,PDT
2017020450,PPG Paints Arena,EDT
2017020531,Barclays Center,EDT
2017020486,Pepsi Center,MDT
2015020681,SAP Center at San Jose,PDT
2015020269,Wells Fargo Center,EDT
2015020706,Canadian Tire Centre,EDT
2015020401,Madison Square Garden,EDT
2017020197,STAPLES Center,PDT
2017020800,Bridgestone Arena,CDT
2015020793,Joe Louis Arena,EDT
2015020739,SAP Center at San Jose,PDT
2015020676,Honda Center,PDT
2015020876,Canadian Tire Centre,EDT
2017020831,Scottrade Center,CDT
2017020280,Centre Bell,EDT
2015021203,Prudential Center,EDT
2016020907,Air Canada Centre,EDT
2015020514,Scotiabank Saddledome,MDT
2015021096,United Center,CDT
2015020720,Verizon Center,EDT
2017020064,Amalie Arena,EDT
2016021049,Madison Square Garden,EDT
2017020072,Gila River Arena,MST
2015020602,Canadian Tire Centre,EDT
2015020517,TD Garden,EDT
2015020904,Pepsi Center,MDT
2015021095,MTS Centre,CDT
2017020243,Air Canada Centre,EDT
2017020086,Bridgestone Arena,CDT
2015020395,Xcel Energy Center,CDT
2017020682,Xcel Energy Center,CDT
2015020973,TD Garden,EDT
2015021121,Canadian Tire Centre,EDT
2016020692,Nationwide Arena,EDT
2017021061,PPG Paints Arena,EDT
2015020208,Gila River Arena,MST
2015020075,Madison Square Garden,EDT
2017020371,Nationwide Arena,EDT
2016021051,Scotiabank Saddledome,MDT
2015020267,TD Garden,EDT
2016021067,United Center,CDT
2016020940,Nationwide Arena,EDT
2015020639,United Center,CDT
2017020819,Scottrade Center,CDT
2015020175,Centre Bell,EDT
2016020346,KeyBank Center,EDT
2015020653,SAP Center at San Jose,PDT
2015021157,BB&T Center,EDT
2017020261,Capital One Arena,EDT
2017020454,SAP Center at San Jose,PDT
2016020733,Canadian Tire Centre,EDT
2015020824,Gila River Arena,MST
2015020433,Gila River Arena,MST
2015020298,Verizon Center,EDT
2016021161,Wells Fargo Center,EDT
2017021091,STAPLES Center,PDT
2017020590,Scottrade Center,CDT
2016020013,American Airlines Center,CDT
2016020526,Honda Center,PDT
2016021002,KeyBank Center,EDT
2017020949,Centre Bell,EDT
2015020613,Honda Center,PDT
2016020839,Canadian Tire Centre,EDT
2015020160,BB&T Center,EDT
2016021010,STAPLES Center,PDT
2016021205,SAP Center at San Jose,PDT
2017021265,Bridgestone Arena,CDT
2017021209,Air Canada Centre,EDT
2015020352,SAP Center at San Jose,PDT
2015020287,PNC Arena,EDT
2016020253,Honda Center,PDT
2015020405,TD Garden,EDT
2017020330,Pepsi Center,MDT
2015020752,Pepsi Center,MDT
2016020875,PNC Arena,EDT
2015020586,Rexall Place,MDT
2015020265,BB&T Center,EDT
2017020410,Pepsi Center,MDT
2017020740,Rogers Arena,PDT
2016020140,Pepsi Center,MDT
2016021056,Canadian Tire Centre,EDT
2015020308,First Niagara Center,EDT
2016020999,Rogers Place,MDT
2017020940,STAPLES Center,PDT
2016020886,Joe Louis Arena,EDT
2015020251,Amalie Arena,EDT
2017020565,Xcel Energy Center,CDT
2015020714,BB&T Center,EDT
2016020516,SAP Center at San Jose,PDT
2016020466,PNC Arena,EDT
2015020535,First Niagara Center,EDT
2017020824,Madison Square Garden,EDT
2016020326,Madison Square Garden,EDT
2017020480,Wells Fargo Center,EDT
2015020186,Verizon Center,EDT
2015020366,Scotiabank Saddledome,MDT
2015020658,Xcel Energy Center,CDT
2017020882,Canadian Tire Centre,EDT
2016020361,Wells Fargo Center,EDT
2015021176,Rexall Place,MDT
2017021088,Scottrade Center,CDT
2016020450,Bridgestone Arena,CDT
2015020046,Nationwide Arena,EDT
2016020923,KeyBank Center,EDT
2016020030,Barclays Center,EDT
2017020588,BB&T Center,EDT
2017020226,PPG Paints Arena,EDT
2016021042,Canadian Tire Centre,EDT
2015020507,TD Garden,EDT
2016021226,Madison Square Garden,EDT
2016020565,Madison Square Garden,EDT
2016020090,American Airlines Center,CDT
2015020169,Air Canada Centre,EDT
2017020388,KeyBank Center,EDT
2017020514,Pepsi Center,MDT
2015020923,Nationwide Arena,EDT
2017020626,Rogers Place,MDT
2017020109,Honda Center,PDT
2017020883,Amalie Arena,EDT
2016020592,Wells Fargo Center,EDT
2016021045,Rogers Arena,PDT
2015020402,Rexall Place,MDT
2016020479,Scottrade Center,CDT
2016020960,Rogers Place,MDT
2016021111,Barclays Center,EDT
2017021071,PNC Arena,EDT
2015020050,Barclays Center,EDT
2016020956,Madison Square Garden,EDT
2017020900,T-Mobile Arena,PDT
2017021038,BB&T Center,EDT
2015020408,Wells Fargo Center,EDT
2016020962,Scotiabank Saddledome,MDT
2015020297,CONSOL Energy Center,EDT
2016020341,SAP Center at San Jose,PDT
2017021101,Air Canada Centre,EDT
2016021206,Centre Bell,EDT
2017020529,TD Garden,EDT
2016021204,STAPLES Center,PDT
2016020917,United Center,CDT
2016020290,Madison Square Garden,EDT
2016020915,Bridgestone Arena,CDT
2016020963,Prudential Center,EDT
2016020723,American Airlines Center,CDT
2017020396,Wells Fargo Center,EDT
2015020816,Rexall Place,MDT
2016020293,Xcel Energy Center,CDT
2015021180,MTS Centre,CDT
2016020225,Canadian Tire Centre,EDT
2017020621,Scottrade Center,CDT
2016021174,Scotiabank Saddledome,MDT
2016021218,Rogers Arena,PDT
2016020499,Canadian Tire Centre,EDT
2017020600,Rogers Place,MDT
2016020056,BB&T Center,EDT
2017020296,STAPLES Center,PDT
2015021166,Honda Center,PDT
2016020192,Pepsi Center,MDT
2015020226,STAPLES Center,PDT
2015020501,CONSOL Energy Center,EDT
2017020754,American Airlines Center,CDT
2016021164,Rogers Place,MDT
2017020228,Nationwide Arena,EDT
2015020027,Pepsi Center,MDT
2017020941,Madison Square Garden,EDT
2015020040,Verizon Center,EDT
2015020076,MTS Centre,CDT
2016020959,Bridgestone Arena,CDT
2016020363,Canadian Tire Centre,EDT
2016020578,TD Garden,EDT
2016020416,BB&T Center,EDT
2017020083,Wells Fargo Center,EDT
2017021040,United Center,CDT
2017020004,SAP Center at San Jose,PDT
2015020729,American Airlines Center,CDT
2017020329,Bridgestone Arena,CDT
2015020283,Canadian Tire Centre,EDT
2017020051,Amalie Arena,EDT
2016020669,Scotiabank Saddledome,MDT
2017020219,Madison Square Garden,EDT
2016020508,Verizon Center,EDT
2017020776,TD Garden,EDT
2015021125,Bridgestone Arena,CDT
2015020560,Pepsi Center,MDT
2017020447,Amalie Arena,EDT
2015021046,SAP Center at San Jose,PDT
2017021175,T-Mobile Arena,PDT
2016020046,Scotiabank Saddledome,MDT
2017020757,Rogers Arena,PDT
2016020666,Scottrade Center,CDT
2015020911,United Center,CDT
2017021024,Amalie Arena,EDT
2015020142,MTS Centre,CDT
2017020584,Pepsi Center,MDT
2016020812,Gila River Arena,MST
2017020430,TD Garden,EDT
2016020832,TD Garden,EDT
2015020573,Prudential Center,EDT
2017020884,Bridgestone Arena,CDT
2015020997,Centre Bell,EDT
2015020977,MTS Centre,CDT
2015020612,Rexall Place,MDT
2015021104,Air Canada Centre,EDT
2017020181,United Center,CDT
2015021230,SAP Center at San Jose,PDT
2016020102,Centre Bell,EDT
2016020708,Madison Square Garden,EDT
2017021041,Rogers Place,MDT
2017021104,Nationwide Arena,EDT
2016020971,Amalie Arena,EDT
2017021239,Scottrade Center,CDT
2015020310,Wells Fargo Center,EDT
2015021123,Verizon Center,EDT
2015021084,SAP Center at San Jose,PDT
2015020808,Gila River Arena,MST
2016021152,United Center,CDT
2015020238,United Center,CDT
2016020821,Air Canada Centre,EDT
2016020551,Amalie Arena,EDT
2016020894,Air Canada Centre,EDT
2017020790,Nationwide Arena,EDT
2017021119,Xcel Energy Center,CDT
2016020429,PPG Paints Arena,EDT
2016021062,SAP Center at San Jose,PDT
2016020910,Pepsi Center,MDT
2017020199,Honda Center,PDT
2015020875,Air Canada Centre,EDT
2017020795,KeyBank Center,EDT
2016020776,Amalie Arena,EDT
2017021126,Little Caesars Arena,EDT
2017021271,SAP Center at San Jose,PDT
2015020014,Joe Louis Arena,EDT
2016020810,BB&T Center,EDT
2015020052,Verizon Center,EDT
2016020378,TD Garden,EDT
2016021013,Rogers Place,MDT
2017020542,Gila River Arena,MST
2016020766,PPG Paints Arena,EDT
2016020078,Barclays Center,EDT
2017020718,United Center,CDT
2016020734,BB&T Center,EDT
2017021200,Barclays Center,EDT
2015020444,SAP Center at San Jose,PDT
2015020583,Prudential Center,EDT
2017020685,STAPLES Center,PDT
2015020088,First Niagara Center,EDT
2017021201,Madison Square Garden,EDT
2017020136,Nationwide Arena,EDT
2017020807,PNC Arena,EDT
2015020593,Nationwide Arena,EDT
2015020652,Gila River Arena,MST
2015020351,Gila River Arena,MST
2015020546,Scottrade Center,CDT
2017020247,Ericsson Globe,MDT
2015020378,Bridgestone Arena,CDT
2015020884,TCF Bank Stadium,CDT
2015020742,Scotiabank Saddledome,MDT
2016020997,BB&T Center,EDT
2016020742,Madison Square Garden,EDT
2016020968,Gila River Arena,MST
2017020380,Pepsi Center,MDT
2016021221,Joe Louis Arena,EDT
2016021053,Joe Louis Arena,EDT
2015021141,Barclays Center,EDT
2015020284,Amalie Arena,EDT
2015021187,Rogers Arena,PDT
2016021128,Wells Fargo Center,EDT
2017020627,Gila River Arena,MST
2017020712,Centre Bell,EDT
2017020839,PNC Arena,EDT
2017020821,United Center,CDT
2016021114,Bridgestone Arena,CDT
2017020765,PNC Arena,EDT
2016020273,PNC Arena,EDT
2017020804,STAPLES Center,PDT
2016020462,Air Canada Centre,EDT
2017020317,Scottrade Center,CDT
2015021014,Amalie Arena,EDT
2016020235,Joe Louis Arena,EDT
2017020638,Canadian Tire Centre,EDT
2015020442,Gila River Arena,MST
2017020881,PPG Paints Arena,EDT
2015020569,STAPLES Center,PDT
2017021001,American Airlines Center,CDT
2017020598,Honda Center,PDT
2016020938,Wells Fargo Center,EDT
2016020134,Air Canada Centre,EDT
2016020609,Prudential Center,EDT
2016021136,SAP Center at San Jose,PDT
2016020746,Joe Louis Arena,EDT
2017020710,Pepsi Center,MDT
2015020004,STAPLES Center,PDT
2016021015,SAP Center at San Jose,PDT
2015020961,MTS Centre,CDT
2017021105,Scottrade Center,CDT
2015020254,Nationwide Arena,EDT
2016020183,Prudential Center,EDT
2016020864,American Airlines Center,CDT
2015020185,First Niagara Center,EDT
2015020564,Gila River Arena,MST
2016020339,Rogers Arena,PDT
2017020203,BB&T Center,EDT
2015020357,Air Canada Centre,EDT
2016020465,Verizon Center,EDT
2016020492,SAP Center at San Jose,PDT
2015020944,First Niagara Center,EDT
2017020711,Scotiabank Saddledome,MDT
2016020559,BMO Field,EDT
2016020294,Amalie Arena,EDT
2015020008,Scottrade Center,CDT
2017020092,Air Canada Centre,EDT
2016020684,SAP Center at San Jose,PDT
2017020888,T-Mobile Arena,PDT
2015021102,CONSOL Energy Center,EDT
2016021119,Joe Louis Arena,EDT
2016021191,SAP Center at San Jose,PDT
2016020587,United Center,CDT
2016020500,Amalie Arena,EDT
2017020778,Prudential Center,EDT
2017020652,Air Canada Centre,EDT
2016020815,TD Garden,EDT
2017020325,Capital One Arena,EDT
2016020299,SAP Center at San Jose,PDT
2015021072,BB&T Center,EDT
2017020424,T-Mobile Arena,PDT
2016020433,Madison Square Garden,EDT
2015020547,MTS Centre,CDT
2016020739,Gila River Arena,MST
2017021074,Bridgestone Arena,CDT
2017020062,T-Mobile Arena,PDT
2016020662,Rogers Place,MDT
2017021225,BB&T Center,EDT
2016020216,Wells Fargo Center,EDT
2017020921,Capital One Arena,EDT
2015020571,Amalie Arena,EDT
2016020330,Madison Square Garden,EDT
2015021035,Scotiabank Saddledome,MDT
2016020180,TD Garden,EDT
2016020715,Prudential Center,EDT
2016020629,American Airlines Center,CDT
2015021101,TD Garden,EDT
2016021186,Xcel Energy Center,CDT
2015020359,Prudential Center,EDT
2016020117,Wells Fargo Center,EDT
2016020721,MTS Centre,CDT
2017020972,BB&T Center,EDT
2015020822,Amalie Arena,EDT
2017020116,Capital One Arena,EDT
2017020160,BB&T Center,EDT
2015020407,Rogers Arena,PDT
2017021205,T-Mobile Arena,PDT
2015020764,BB&T Center,EDT
2016020372,Barclays Center,EDT
2017020854,Bell MTS Place,CDT
2017021023,Nationwide Arena,EDT
2015020620,American Airlines Center,CDT
2015020392,PNC Arena,EDT
2017020971,Capital One Arena,EDT
2015021126,Scotiabank Saddledome,MDT
2015020811,Nationwide Arena,EDT
2017020923,Scottrade Center,CDT
2015020640,Pepsi Center,MDT
2017021138,PNC Arena,EDT
2015020928,Scotiabank Saddledome,MDT
2017020617,Air Canada Centre,EDT
2015020888,Rogers Arena,PDT
2017021093,Canadian Tire Centre,EDT
2015021208,Canadian Tire Centre,EDT
2015020070,Verizon Center,EDT
2016021039,Verizon Center,EDT
2017020087,Bell MTS Place,CDT
2015020986,Wells Fargo Center,EDT
2015021083,Rexall Place,MDT
2017020120,Scotiabank Saddledome,MDT
2017020722,PNC Arena,EDT
2016020791,Madison Square Garden,EDT
2016020537,Bridgestone Arena,CDT
2016020491,Rogers Arena,PDT
2016020600,Gila River Arena,MST
2017020545,Amalie Arena,EDT
2016020880,Scottrade Center,CDT
2015020506,Rexall Place,MDT
2015020538,Xcel Energy Center,CDT
2017020054,United Center,CDT
2015020854,Rexall Place,MDT
2017020315,SAP Center at San Jose,PDT
2017020769,Bell MTS Place,CDT
2017020157,Air Canada Centre,EDT
2015020763,Canadian Tire Centre,EDT
2015021130,Madison Square Garden,EDT
2016021188,Pepsi Center,MDT
2016020072,United Center,CDT
2015021033,Barclays Center,EDT
2017021270,STAPLES Center,PDT
2017020762,KeyBank Center,EDT
2015020565,Gillette Stadium,EDT
2015020798,Nationwide Arena,EDT
2017021107,Rogers Arena,PDT
2017021152,SAP Center at San Jose,PDT
2016020593,STAPLES Center,PDT
2017020904,Rogers Arena,PDT
2016020562,Busch Stadium,CDT
2015020789,Barclays Center,EDT
2015020335,First Niagara Center,EDT
2017020681,United Center,CDT
2017020466,KeyBank Center,EDT
2015020240,Gila River Arena,MST
2016020883,Madison Square Garden,EDT
2016020626,Amalie Arena,EDT
2016020989,Pepsi Center,MDT
2016020926,Centre Bell,EDT
2015021213,STAPLES Center,PDT
2015020145,First Niagara Center,EDT
2015020737,MTS Centre,CDT
2016020695,Barclays Center,EDT
2016020452,American Airlines Center,CDT
2017021210,Prudential Center,EDT
2016020988,United Center,CDT
2016020974,Nationwide Arena,EDT
2017020523,Gila River Arena,MST
2017020107,BB&T Center,EDT
2017020863,Gila River Arena,MST
2016021071,Joe Louis Arena,EDT
2016020520,Nationwide Arena,EDT
2015020253,PNC Arena,EDT
2016020625,Canadian Tire Centre,EDT
2015021081,Centre Bell,EDT
2016020540,American Airlines Center,CDT
2017020766,Nationwide Arena,EDT
2016020961,STAPLES Center,PDT
2017020982,Rogers Arena,PDT
2017020288,STAPLES Center,PDT
2015020576,Nationwide Arena,EDT
2016020597,Prudential Center,EDT
2016020396,Barclays Center,EDT
2017021100,STAPLES Center,PDT
2016020972,MTS Centre,CDT
2017021195,Xcel Energy Center,CDT
2017020772,Rogers Arena,PDT
2017020144,Amalie Arena,EDT
2015020139,CONSOL Energy Center,EDT
2016021168,Amalie Arena,EDT
2016020272,Madison Square Garden,EDT
2017021206,TD Garden,EDT
2016021195,Prudential Center,EDT
2016020805,Wells Fargo Center,EDT
2017021269,Rogers Place,MDT
2015020116,Rogers Arena,PDT
2015020661,STAPLES Center,PDT
2017020885,Xcel Energy Center,CDT
2016020039,Verizon Center,EDT
2015020448,TD Garden,EDT
2015020608,Prudential Center,EDT
2015020733,PNC Arena,EDT
2015020488,Nationwide Arena,EDT
2015020599,Rogers Arena,PDT
2015020766,Bridgestone Arena,CDT
2017020334,TD Garden,EDT
2015020815,United Center,CDT
2016020639,Gila River Arena,MST
2015020074,Gila River Arena,MST
2015020774,Honda Center,PDT
2015020484,Scottrade Center,CDT
2015021119,Air Canada Centre,EDT
2016021150,Madison Square Garden,EDT
2017020030,SAP Center at San Jose,PDT
2017020580,PNC Arena,EDT
2017020719,Xcel Energy Center,CDT
2016020297,Gila River Arena,MST
2017020670,Madison Square Garden,EDT
2015020730,Xcel Energy Center,CDT
2015020279,Wells Fargo Center,EDT
2017021003,TD Garden,EDT
2017020456,Air Canada Centre,EDT
2017020208,Xcel Energy Center,CDT
2015020836,Prudential Center,EDT
2015020651,Pepsi Center,MDT
2017020339,KeyBank Center,EDT
2017020003,Rogers Place,MDT
2016020524,Pepsi Center,MDT
2015020788,Centre Bell,EDT
2017021211,PPG Paints Arena,EDT
2016020098,KeyBank Center,EDT
2017020113,Canadian Tire Centre,EDT
2016021012,United Center,CDT
2015020582,Honda Center,PDT
2017020518,Barclays Center,EDT
2015020830,Rogers Arena,PDT
2017020840,Bell MTS Place,CDT
2016020643,Canadian Tire Centre,EDT
2015020134,Canadian Tire Centre,EDT
2015020991,Honda Center,PDT
2017020212,SAP Center at San Jose,PDT
2016020748,BB&T Center,EDT
2015020338,Joe Louis Arena,EDT
2015021040,CONSOL Energy Center,EDT
2016021176,KeyBank Center,EDT
2016020552,PPG Paints Arena,EDT
2016020656,TD Garden,EDT
2015020092,Madison Square Garden,EDT
2015020093,CONSOL Energy Center,EDT
2016021181,PPG Paints Arena,EDT
2015020234,Canadian Tire Centre,EDT
2017020117,Nationwide Arena,EDT
2017020870,Little Caesars Arena,EDT
2015020110,Wells Fargo Center,EDT
2016020073,Bridgestone Arena,CDT
2017020304,SAP Center at San Jose,PDT
2015020124,TD Garden,EDT
2015020779,TD Garden,EDT
2017020365,Bell MTS Place,CDT
2015021044,Canadian Tire Centre,EDT
2016020112,Honda Center,PDT
2016020619,Honda Center,PDT
2016020722,United Center,CDT
2016020373,Bridgestone Arena,CDT
2015020233,PNC Arena,EDT
2016020203,Bridgestone Arena,CDT
2015020126,Wells Fargo Center,EDT
2017020983,TD Garden,EDT
2016021190,STAPLES Center,PDT
2015021145,Scottrade Center,CDT
2015020280,CONSOL Energy Center,EDT
2016020077,Investors Group Field,CDT
2015020291,Scotiabank Saddledome,MDT
2016020463,Canadian Tire Centre,EDT
2015020312,Air Canada Centre,EDT
2017020782,Bridgestone Arena,CDT
2017021159,Madison Square Garden,EDT
2017020817,Little Caesars Arena,EDT
2017020412,Capital One Arena,EDT
2015020205,MTS Centre,CDT
2015021002,Scottrade Center,CDT
2017020723,Bell MTS Place,CDT
2016020987,Amalie Arena,EDT
2016020076,STAPLES Center,PDT
2015020913,Scotiabank Saddledome,MDT
2016020908,Heinz Field,EDT
2017021190,TD Garden,EDT
2017020337,Honda Center,PDT
2017020896,Xcel Energy Center,CDT
2015020228,CONSOL Energy Center,EDT
2015020702,STAPLES Center,PDT
2016020108,PNC Arena,EDT
2017020835,Barclays Center,EDT
2017020496,Xcel Energy Center,CDT
2015020709,CONSOL Energy Center,EDT
2015020106,Xcel Energy Center,CDT
2017020927,United Center,CDT
2016020061,Rogers Arena,PDT
2015020696,Nationwide Arena,EDT
2017021059,United Center,CDT
2016021121,Honda Center,PDT
2017020438,SAP Center at San Jose,PDT
2017020564,Scottrade Center,CDT
2015021079,Prudential Center,EDT
2017020084,Capital One Arena,EDT
2016020385,Wells Fargo Center,EDT
2016020729,Prudential Center,EDT
2016020052,Wells Fargo Center,EDT
2015020942,SAP Center at San Jose,PDT
2016020093,SAP Center at San Jose,PDT
2017020735,Little Caesars Arena,EDT
2016021144,Centre Bell,EDT
2015020533,Honda Center,PDT
2016020799,MTS Centre,CDT
2016020164,Centre Bell,EDT
2017020145,BB&T Center,EDT
2016020179,Honda Center,PDT
2015021142,CONSOL Energy Center,EDT
2017020789,PNC Arena,EDT
2017021080,Rogers Place,MDT
2016020357,Scotiabank Saddledome,MDT
2015020457,Air Canada Centre,EDT
2015020748,CONSOL Energy Center,EDT
2016020591,KeyBank Center,EDT
2017020630,Little Caesars Arena,EDT
2015020723,United Center,CDT
2016020057,Xcel Energy Center,CDT
2016020736,Xcel Energy Center,CDT
2017020354,Scottrade Center,CDT
2017020978,Centre Bell,EDT
2017020127,Wells Fargo Center,EDT
2017020419,Little Caesars Arena,EDT
2017020528,Scotiabank Saddledome,MDT
2017021112,Wells Fargo Center,EDT
2015020771,Amalie Arena,EDT
2017021133,PPG Paints Arena,EDT
